,ID,GeneID,geneSymbol,chr,strand,exonStart_0base,exonEnd,upstreamES,upstreamEE,downstreamES,downstreamEE,ID.1,IJC_SAMPLE_1,SJC_SAMPLE_1,IJC_SAMPLE_2,SJC_SAMPLE_2,IncFormLen,SkipFormLen,PValue,FDR,IncLevel1,IncLevel2,IncLevelDifference,cell_line,RBP,alt_splice_type
3572,26079,ENSG00000090621.13,PABPC4,chr1,-,39562322,39562416,39562072,39562203,39563613,39563741,26079,"312,433","0,0","334,522","1,1",193,99,1.0,1.0,"1.0,1.0","0.994,0.996",0.005,K562,ZRANB2,SE
3573,26080,ENSG00000090621.13,PABPC4,chr1,-,39563835,39563922,39563613,39563741,39564422,39564491,26080,"211,307","24,45","220,310","53,69",186,99,0.00308485647712,0.1089288488851808,"0.824,0.784","0.688,0.705",0.108,K562,ZRANB2,SE
3574,26081,ENSG00000090621.13,PABPC4,chr1,-,39563835,39563922,39563613,39563741,39564470,39564542,26081,"80,126","7,8","119,167","17,18",186,99,0.0878626846769,0.7678556975306023,"0.859,0.893","0.788,0.832",0.066,K562,ZRANB2,SE
3575,26082,ENSG00000090621.13,PABPC4,chr1,-,39564685,39564773,39564232,39564542,39565105,39565183,26082,"665,731","7,6","762,928","4,6",187,99,0.310911445676,1.0,"0.981,0.985","0.99,0.988",-0.006,K562,ZRANB2,SE
3576,26083,ENSG00000090621.13,PABPC4,chr1,-,39564700,39564773,39564422,39564542,39565105,39565378,26083,"375,381","7,6","446,495","4,6",172,99,0.262606366697,1.0,"0.969,0.973","0.985,0.979",-0.011,K562,ZRANB2,SE
3577,26085,ENSG00000090621.13,PABPC4,chr1,-,39571606,39571705,39571233,39571349,39572392,39572418,26085,"1,6","352,404","2,4","357,405",198,99,1.0,1.0,"0.001,0.007","0.003,0.005",0.0,K562,ZRANB2,SE
3578,26086,ENSG00000090621.13,PABPC4,chr1,-,39575758,39576223,39572392,39572586,39576551,39576790,26086,"209,288","1,4","237,300","0,3",198,99,0.918617024037,1.0,"0.991,0.973","1.0,0.98",-0.008,K562,ZRANB2,SE
3579,25943,ENSG00000090621.13,PABPC4,chr1,-,39561684,39561787,39560815,39561122,39562072,39562203,25943,"590,624","0,1","888,1079","1,2",198,99,1.0,1.0,"1.0,0.997","0.998,0.996",0.001,K562,GEMIN5,SE
3580,25944,ENSG00000090621.13,PABPC4,chr1,-,39561727,39561787,39560815,39561122,39562072,39562203,25944,"133,149","0,1","249,258","1,2",159,99,1.0,1.0,"1.0,0.989","0.994,0.988",0.003,K562,GEMIN5,SE
3581,25945,ENSG00000090621.13,PABPC4,chr1,-,39562322,39562380,39562072,39562203,39563613,39563741,25945,"129,131","0,2","143,175","1,0",157,99,1.0,1.0,"1.0,0.976","0.989,1.0",-0.006,K562,GEMIN5,SE
3582,25946,ENSG00000090621.13,PABPC4,chr1,-,39562322,39562416,39562072,39562203,39563613,39563741,25946,"326,317","0,2","233,364","1,0",193,99,1.0,1.0,"1.0,0.988","0.992,1.0",-0.002,K562,GEMIN5,SE
3583,25947,ENSG00000090621.13,PABPC4,chr1,-,39563835,39563922,39563613,39563741,39564422,39564491,25947,"245,217","24,27","192,274","30,23",186,99,0.875851698216,1.0,"0.845,0.811","0.773,0.864",0.01,K562,GEMIN5,SE
3584,25948,ENSG00000090621.13,PABPC4,chr1,-,39563835,39563922,39563613,39563741,39564470,39564542,25948,"92,107","6,6","58,106","6,12",186,99,0.1164057057,0.8642978864388733,"0.891,0.905","0.837,0.825",0.067,K562,GEMIN5,SE
3585,25949,ENSG00000090621.13,PABPC4,chr1,-,39564685,39564773,39564232,39564542,39565105,39565183,25949,"684,581","12,4","810,1133","10,7",187,99,0.37681387467,1.0,"0.968,0.987","0.977,0.988",-0.005,K562,GEMIN5,SE
3586,25950,ENSG00000090621.13,PABPC4,chr1,-,39564700,39564773,39564422,39564542,39565105,39565378,25950,"387,308","12,4","468,649","10,7",172,99,0.310842585589,1.0,"0.949,0.978","0.964,0.982",-0.009,K562,GEMIN5,SE
3587,25951,ENSG00000090621.13,PABPC4,chr1,-,39565105,39565378,39564685,39564773,39567750,39567846,25951,"818,727","2,3","963,1272","3,1",198,99,1.0,1.0,"0.995,0.992","0.994,0.998",-0.002,K562,GEMIN5,SE
3588,25953,ENSG00000090621.13,PABPC4,chr1,-,39571606,39571705,39571233,39571349,39572392,39572418,25953,"2,3","372,293","1,2","434,580",198,99,1.0,1.0,"0.003,0.005","0.001,0.002",0.003,K562,GEMIN5,SE
3589,26707,ENSG00000090621.13,PABPC4,chr1,-,39561684,39561787,39560815,39561122,39562072,39562203,26707,"1094,1631","0,1","1105,1003","2,1",198,99,1.0,1.0,"1.0,0.999","0.996,0.998",0.003,K562,KHSRP,SE
3590,26708,ENSG00000090621.13,PABPC4,chr1,-,39561727,39561787,39560815,39561122,39562072,39562203,26708,"240,343","0,1","217,219","2,1",159,99,1.0,1.0,"1.0,0.995","0.985,0.993",0.009,K562,KHSRP,SE
3591,26709,ENSG00000090621.13,PABPC4,chr1,-,39562322,39562380,39562072,39562203,39563613,39563741,26709,"208,331","1,0","226,201","0,0",157,99,1.0,1.0,"0.992,1.0","1.0,1.0",-0.004,K562,KHSRP,SE
3592,26710,ENSG00000090621.13,PABPC4,chr1,-,39562322,39562416,39562072,39562203,39563613,39563741,26710,"320,598","1,0","337,304","0,0",193,99,1.0,1.0,"0.994,1.0","1.0,1.0",-0.003,K562,KHSRP,SE
3593,26711,ENSG00000090621.13,PABPC4,chr1,-,39563835,39563922,39563613,39563741,39564422,39564491,26711,"206,349","13,24","220,192","32,18",186,99,0.0150460103722,0.2523794962698875,"0.894,0.886","0.785,0.85",0.073,K562,KHSRP,SE
3594,26712,ENSG00000090621.13,PABPC4,chr1,-,39563835,39563922,39563613,39563741,39564470,39564542,26712,"79,170","4,11","72,85","7,2",186,99,0.777713510071,1.0,"0.913,0.892","0.846,0.958",0.001,K562,KHSRP,SE
3595,26713,ENSG00000090621.13,PABPC4,chr1,-,39564685,39564773,39564232,39564542,39565105,39565183,26713,"967,1316","6,6","937,837","6,0",187,99,1.0,1.0,"0.988,0.991","0.988,1.0",-0.004,K562,KHSRP,SE
3596,26714,ENSG00000090621.13,PABPC4,chr1,-,39564700,39564773,39564422,39564542,39565105,39565378,26714,"592,725","6,6","471,455","6,0",172,99,0.461292114218,1.0,"0.983,0.986","0.978,1.0",-0.005,K562,KHSRP,SE
3597,26715,ENSG00000090621.13,PABPC4,chr1,-,39565105,39565378,39564685,39564773,39567750,39567846,26715,"1342,1717","1,2","1257,1216","0,0",198,99,1.0,1.0,"0.999,0.998","1.0,1.0",-0.002,K562,KHSRP,SE
3598,26716,ENSG00000090621.13,PABPC4,chr1,-,39569594,39569689,39568697,39568939,39569862,39570002,26716,"1664,2043","0,1","1432,1479","0,0",194,99,1.0,1.0,"1.0,0.999","1.0,1.0",-0.0,K562,KHSRP,SE
3599,26717,ENSG00000090621.13,PABPC4,chr1,-,39571606,39571705,39571233,39571349,39572392,39572418,26717,"6,8","683,876","2,2","652,619",198,99,1.0,1.0,"0.004,0.005","0.002,0.002",0.003,K562,KHSRP,SE
3600,26718,ENSG00000090621.13,PABPC4,chr1,-,39575758,39576223,39572392,39572586,39576551,39576790,26718,"207,300","0,2","189,214","0,0",198,99,1.0,1.0,"1.0,0.987","1.0,1.0",-0.006,K562,KHSRP,SE
3601,28942,ENSG00000090621.13,PABPC4,chr1,-,39563835,39563922,39563613,39563741,39564422,39564491,28942,"372,320","81,65","471,327","124,66",186,99,0.482433866144,1.0,"0.71,0.724","0.669,0.725",0.02,K562,AKAP8L,SE
3602,28943,ENSG00000090621.13,PABPC4,chr1,-,39563835,39563922,39563613,39563741,39564470,39564542,28943,"156,126","13,10","197,137","17,19",186,99,0.306898124214,1.0,"0.865,0.87","0.86,0.793",0.041,K562,AKAP8L,SE
3603,28944,ENSG00000090621.13,PABPC4,chr1,-,39564685,39564773,39564232,39564542,39565105,39565183,28944,"789,719","5,4","1290,714","5,1",187,99,1.0,1.0,"0.988,0.99","0.993,0.997",-0.006,K562,AKAP8L,SE
3604,28945,ENSG00000090621.13,PABPC4,chr1,-,39564700,39564773,39564422,39564542,39565105,39565378,28945,"430,402","5,4","681,350","5,1",172,99,0.384054119342,1.0,"0.98,0.983","0.987,0.995",-0.009,K562,AKAP8L,SE
3605,28946,ENSG00000090621.13,PABPC4,chr1,-,39565105,39565378,39564685,39564773,39567750,39567846,28946,"1153,1080","1,1","1992,1166","0,0",198,99,1.0,1.0,"0.998,0.998","1.0,1.0",-0.002,K562,AKAP8L,SE
3606,28947,ENSG00000090621.13,PABPC4,chr1,-,39567750,39567846,39565105,39565378,39568801,39568856,28947,"1262,1280","0,0","2393,1434","3,1",195,99,1.0,1.0,"1.0,1.0","0.998,0.999",0.002,K562,AKAP8L,SE
3607,28948,ENSG00000090621.13,PABPC4,chr1,-,39568801,39568939,39567750,39567846,39569594,39569689,28948,"1309,1561","0,2","2813,1718","0,0",198,99,1.0,1.0,"1.0,0.997","1.0,1.0",-0.002,K562,AKAP8L,SE
3608,28949,ENSG00000090621.13,PABPC4,chr1,-,39569594,39569689,39568697,39568939,39569862,39570002,28949,"1195,1452","0,1","2631,1662","0,0",194,99,1.0,1.0,"1.0,0.999","1.0,1.0",-0.0,K562,AKAP8L,SE
3609,28950,ENSG00000090621.13,PABPC4,chr1,-,39571606,39571705,39571233,39571349,39572392,39572418,28950,"0,2","384,416","8,3","678,401",198,99,1.0,1.0,"0.0,0.002","0.006,0.004",-0.004,K562,AKAP8L,SE
3610,28951,ENSG00000090621.13,PABPC4,chr1,-,39575758,39576223,39572392,39572586,39576551,39576790,28951,"229,253","3,2","498,325","1,2",198,99,0.704280726875,1.0,"0.974,0.984","0.996,0.988",-0.013,K562,AKAP8L,SE
3611,28551,ENSG00000090621.13,PABPC4,chr1,-,39561684,39561787,39560815,39561122,39562072,39562203,28551,"593,716","3,1","1105,1003","2,1",198,99,1.0,1.0,"0.99,0.997","0.996,0.998",-0.003,K562,PCBP2,SE
3612,28552,ENSG00000090621.13,PABPC4,chr1,-,39561727,39561787,39560815,39561122,39562072,39562203,28552,"151,142","3,1","217,219","2,1",159,99,0.56509310152,1.0,"0.969,0.989","0.985,0.993",-0.01,K562,PCBP2,SE
3613,28553,ENSG00000090621.13,PABPC4,chr1,-,39562072,39562203,39560815,39561122,39564422,39564491,28553,"4,1","0,1","2,1","0,0",198,99,1.0,1.0,"1.0,0.333","1.0,1.0",-0.334,K562,PCBP2,SE
3614,28554,ENSG00000090621.13,PABPC4,chr1,-,39562322,39562380,39562072,39562203,39563613,39563741,28554,"96,143","2,1","226,201","0,0",157,99,0.518253296354,1.0,"0.968,0.989","1.0,1.0",-0.022,K562,PCBP2,SE
3615,28555,ENSG00000090621.13,PABPC4,chr1,-,39562322,39562416,39562072,39562203,39563613,39563741,28555,"170,260","2,1","337,304","0,0",193,99,1.0,1.0,"0.978,0.993","1.0,1.0",-0.014,K562,PCBP2,SE
3616,28556,ENSG00000090621.13,PABPC4,chr1,-,39563613,39563741,39562072,39562203,39564422,39564542,28556,"32,44","1,0","32,18","0,0",198,99,1.0,1.0,"0.941,1.0","1.0,1.0",-0.03,K562,PCBP2,SE
3617,28557,ENSG00000090621.13,PABPC4,chr1,-,39563835,39563922,39563613,39563741,39564422,39564491,28557,"108,165","30,43","220,192","32,18",186,99,0.000307730974391,0.0066821769051953,"0.657,0.671","0.785,0.85",-0.153,K562,PCBP2,SE
3618,28558,ENSG00000090621.13,PABPC4,chr1,-,39563835,39563922,39563613,39563741,39564470,39564542,28558,"36,55","10,8","72,85","7,2",186,99,0.00420101551449,0.0494967410020657,"0.657,0.785","0.846,0.958",-0.181,K562,PCBP2,SE
3619,28559,ENSG00000090621.13,PABPC4,chr1,-,39564685,39564773,39564232,39564542,39565105,39565183,28559,"481,613","13,9","937,837","6,0",187,99,8.88405461464e-05,0.0025079052125056,"0.951,0.973","0.988,1.0",-0.032,K562,PCBP2,SE
3620,28560,ENSG00000090621.13,PABPC4,chr1,-,39564700,39564773,39564422,39564542,39565105,39565378,28560,"271,357","13,9","471,455","6,0",172,99,3.43836976217e-05,0.0011584122840886,"0.923,0.958","0.978,1.0",-0.048,K562,PCBP2,SE
3621,28561,ENSG00000090621.13,PABPC4,chr1,-,39565105,39565378,39564685,39564773,39567750,39567846,28561,"692,756","0,1","1257,1216","0,0",198,99,1.0,1.0,"1.0,0.997","1.0,1.0",-0.002,K562,PCBP2,SE
3622,28562,ENSG00000090621.13,PABPC4,chr1,-,39567750,39567846,39565105,39565378,39568801,39568856,28562,"847,861","6,0","1407,1529","0,0",195,99,1.0,1.0,"0.986,1.0","1.0,1.0",-0.007,K562,PCBP2,SE
3623,28563,ENSG00000090621.13,PABPC4,chr1,-,39569594,39569689,39568697,39568939,39569862,39570002,28563,"948,1058","0,1","1432,1479","0,0",194,99,1.0,1.0,"1.0,0.998","1.0,1.0",-0.001,K562,PCBP2,SE
3624,28564,ENSG00000090621.13,PABPC4,chr1,-,39571606,39571705,39571233,39571349,39572392,39572418,28564,"0,0","371,422","2,2","652,619",198,99,1.0,1.0,"0.0,0.0","0.002,0.002",-0.002,K562,PCBP2,SE
3625,28565,ENSG00000090621.13,PABPC4,chr1,-,39575758,39576223,39572392,39572586,39576551,39576790,28565,"123,142","0,1","189,214","0,0",198,99,1.0,1.0,"1.0,0.986","1.0,1.0",-0.007,K562,PCBP2,SE
3626,21957,ENSG00000090621.13,PABPC4,chr1,-,39561684,39561787,39560815,39561122,39562072,39562203,21957,"246,250","2,0","193,181","0,0",198,99,1.0,1.0,"0.984,1.0","1.0,1.0",-0.008,K562,TAF15,SE
3627,21958,ENSG00000090621.13,PABPC4,chr1,-,39561727,39561787,39560815,39561122,39562072,39562203,21958,"64,78","2,0","49,67","0,0",159,99,0.604025631864,1.0,"0.952,1.0","1.0,1.0",-0.024,K562,TAF15,SE
3628,21959,ENSG00000090621.13,PABPC4,chr1,-,39562322,39562380,39562072,39562203,39563613,39563741,21959,"32,24","0,0","32,28","1,0",157,99,1.0,1.0,"1.0,1.0","0.953,1.0",0.024,K562,TAF15,SE
3629,21960,ENSG00000090621.13,PABPC4,chr1,-,39562322,39562416,39562072,39562203,39563613,39563741,21960,"60,86","0,0","88,75","1,0",193,99,1.0,1.0,"1.0,1.0","0.978,1.0",0.011,K562,TAF15,SE
3630,21961,ENSG00000090621.13,PABPC4,chr1,-,39563835,39563922,39563613,39563741,39564422,39564491,21961,"27,36","12,18","81,52","17,11",186,99,0.0096943349966,0.2210716117752575,"0.545,0.516","0.717,0.716",-0.186,K562,TAF15,SE
3631,21962,ENSG00000090621.13,PABPC4,chr1,-,39563835,39563922,39563613,39563741,39564470,39564542,21962,"14,11","3,4","34,19","3,4",186,99,0.239814741606,1.0,"0.713,0.594","0.858,0.717",-0.134,K562,TAF15,SE
3632,21963,ENSG00000090621.13,PABPC4,chr1,-,39564685,39564773,39564232,39564542,39565105,39565183,21963,"140,153","1,0","156,120","5,2",187,99,0.0252455974457,0.387429397225702,"0.987,1.0","0.943,0.969",0.038,K562,TAF15,SE
3633,21964,ENSG00000090621.13,PABPC4,chr1,-,39564700,39564773,39564422,39564542,39565105,39565378,21964,"58,85","1,0","87,71","5,2",172,99,0.0086937149015,0.2058824705333913,"0.971,1.0","0.909,0.953",0.054,K562,TAF15,SE
3634,21965,ENSG00000090621.13,PABPC4,chr1,-,39569594,39569689,39568697,39568939,39569862,39570002,21965,"592,590","1,0","404,256","0,0",194,99,1.0,1.0,"0.997,1.0","1.0,1.0",-0.002,K562,TAF15,SE
3635,21966,ENSG00000090621.13,PABPC4,chr1,-,39571606,39571705,39571233,39571349,39572392,39572418,21966,"3,0","73,65","0,0","65,28",198,99,1.0,1.0,"0.02,0.0","0.0,0.0",0.01,K562,TAF15,SE
3636,21967,ENSG00000090621.13,PABPC4,chr1,-,39575758,39576223,39572392,39572586,39576551,39576790,21967,"68,70","0,0","67,46","2,0",198,99,0.335137760729,1.0,"1.0,1.0","0.944,1.0",0.028,K562,TAF15,SE
3637,27569,ENSG00000090621.13,PABPC4,chr1,-,39562322,39562380,39562072,39562203,39563613,39563741,27569,"133,125","0,0","188,199","0,1",157,99,1.0,1.0,"1.0,1.0","1.0,0.992",0.004,K562,WDR3,SE
3638,27570,ENSG00000090621.13,PABPC4,chr1,-,39562322,39562416,39562072,39562203,39563613,39563741,27570,"405,414","0,0","572,634","0,1",193,99,1.0,1.0,"1.0,1.0","1.0,0.997",0.002,K562,WDR3,SE
3639,27571,ENSG00000090621.13,PABPC4,chr1,-,39563835,39563922,39563613,39563741,39564422,39564491,27571,"256,288","38,51","370,351","127,149",186,99,1.81931658294e-07,9.085072952644666e-05,"0.782,0.75","0.608,0.556",0.184,K562,WDR3,SE
3640,27572,ENSG00000090621.13,PABPC4,chr1,-,39563835,39563922,39563613,39563741,39564470,39564542,27572,"109,136","11,18","152,170","27,54",186,99,0.00588221523795,0.1354016224434605,"0.841,0.801","0.75,0.626",0.133,K562,WDR3,SE
3641,27573,ENSG00000090621.13,PABPC4,chr1,-,39564685,39564773,39564232,39564542,39565105,39565183,27573,"653,742","1,6","845,985","7,13",187,99,0.0644406436381,0.5693439643187105,"0.997,0.985","0.985,0.976",0.011,K562,WDR3,SE
3642,27574,ENSG00000090621.13,PABPC4,chr1,-,39564700,39564773,39564422,39564542,39565105,39565378,27574,"340,413","1,6","476,524","7,13",172,99,0.0434944728767,0.4511514441797253,"0.995,0.975","0.975,0.959",0.018,K562,WDR3,SE
3643,27575,ENSG00000090621.13,PABPC4,chr1,-,39565105,39565378,39564685,39564773,39567750,39567846,27575,"1106,1303","0,0","1595,1832","0,2",198,99,1.0,1.0,"1.0,1.0","1.0,0.998",0.001,K562,WDR3,SE
3644,27576,ENSG00000090621.13,PABPC4,chr1,-,39567750,39567846,39565105,39565378,39568801,39568856,27576,"1369,1632","2,0","2027,2463","1,0",195,99,1.0,1.0,"0.997,1.0","0.999,1.0",-0.001,K562,WDR3,SE
3645,27578,ENSG00000090621.13,PABPC4,chr1,-,39571606,39571705,39571233,39571349,39572392,39572418,27578,"2,6","375,472","1,5","506,567",198,99,1.0,1.0,"0.003,0.006","0.001,0.004",0.002,K562,WDR3,SE
3646,27579,ENSG00000090621.13,PABPC4,chr1,-,39575758,39576223,39572392,39572586,39576551,39576790,27579,"270,269","5,5","390,528","4,5",198,99,0.210121199587,1.0,"0.964,0.964","0.98,0.981",-0.016,K562,WDR3,SE
3647,28126,ENSG00000090621.13,PABPC4,chr1,-,39563835,39563922,39563613,39563741,39564422,39564491,28126,"123,72","115,67","74,170","41,62",186,99,0.00022805057516,0.0053689315220532,"0.363,0.364","0.49,0.593",-0.178,K562,SNRNP200,SE
3648,28127,ENSG00000090621.13,PABPC4,chr1,-,39563835,39563922,39563613,39563741,39564470,39564542,28127,"48,21","11,13","54,87","7,23",186,99,0.17821575502,0.7485735182906976,"0.699,0.462","0.804,0.668",-0.155,K562,SNRNP200,SE
3649,28128,ENSG00000090621.13,PABPC4,chr1,-,39564685,39564773,39564232,39564542,39565105,39565183,28128,"439,396","4,2","160,513","2,0",187,99,0.713743836677,1.0,"0.983,0.991","0.977,1.0",-0.001,K562,SNRNP200,SE
3650,28129,ENSG00000090621.13,PABPC4,chr1,-,39564700,39564773,39564422,39564542,39565105,39565378,28129,"232,160","4,2","63,265","2,0",172,99,0.258912050346,0.9629250662752008,"0.971,0.979","0.948,1.0",0.001,K562,SNRNP200,SE
3651,28130,ENSG00000090621.13,PABPC4,chr1,-,39565105,39565378,39564685,39564773,39567750,39567846,28130,"795,896","0,0","1118,1550","0,2",198,99,1.0,1.0,"1.0,1.0","1.0,0.997",0.002,K562,SNRNP200,SE
3652,28131,ENSG00000090621.13,PABPC4,chr1,-,39568801,39568939,39567750,39567846,39569594,39569689,28131,"1691,2618","0,1","4499,3584","0,2",198,99,1.0,1.0,"1.0,0.999","1.0,0.999",0.0,K562,SNRNP200,SE
3653,28132,ENSG00000090621.13,PABPC4,chr1,-,39569594,39569689,39568697,39568939,39569862,39570002,28132,"1516,2228","3,0","4167,3410","0,0",194,99,1.0,1.0,"0.996,1.0","1.0,1.0",-0.002,K562,SNRNP200,SE
3654,28133,ENSG00000090621.13,PABPC4,chr1,-,39571606,39571705,39571233,39571349,39572392,39572418,28133,"0,2","345,375","0,1","737,768",198,99,1.0,1.0,"0.0,0.003","0.0,0.001",0.001,K562,SNRNP200,SE
3655,28134,ENSG00000090621.13,PABPC4,chr1,-,39575758,39576223,39572392,39572586,39576551,39576790,28134,"201,291","1,0","401,359","3,7",198,99,0.0700334562362,0.3883415249713542,"0.99,1.0","0.985,0.962",0.021,K562,SNRNP200,SE
3656,26480,ENSG00000090621.13,PABPC4,chr1,-,39561684,39561787,39560815,39561122,39562072,39562203,26480,"761,1020","3,0","550,623","0,0",198,99,1.0,1.0,"0.992,1.0","1.0,1.0",-0.004,K562,CPSF6,SE
3657,26481,ENSG00000090621.13,PABPC4,chr1,-,39561727,39561787,39560815,39561122,39562072,39562203,26481,"215,287","3,0","117,181","0,0",159,99,1.0,1.0,"0.978,1.0","1.0,1.0",-0.011,K562,CPSF6,SE
3658,26482,ENSG00000090621.13,PABPC4,chr1,-,39562322,39562380,39562072,39562203,39563613,39563741,26482,"101,133","1,0","71,106","0,3",157,99,0.445673693537,1.0,"0.985,1.0","1.0,0.957",0.014,K562,CPSF6,SE
3659,26483,ENSG00000090621.13,PABPC4,chr1,-,39562322,39562416,39562072,39562203,39563613,39563741,26483,"227,291","1,0","163,179","0,3",193,99,0.652129959151,1.0,"0.991,1.0","1.0,0.968",0.012,K562,CPSF6,SE
3660,26484,ENSG00000090621.13,PABPC4,chr1,-,39563835,39563922,39563613,39563741,39564422,39564491,26484,"79,82","68,121","47,52","43,56",186,99,0.569704351468,1.0,"0.382,0.265","0.368,0.331",-0.026,K562,CPSF6,SE
3661,26485,ENSG00000090621.13,PABPC4,chr1,-,39563835,39563922,39563613,39563741,39564470,39564542,26485,"35,39","32,31","32,26","13,11",186,99,0.0171436070563,0.2021602791359616,"0.368,0.401","0.567,0.557",-0.178,K562,CPSF6,SE
3662,26486,ENSG00000090621.13,PABPC4,chr1,-,39564685,39564773,39564232,39564542,39565105,39565183,26486,"402,597","1,2","330,265","0,3",187,99,1.0,1.0,"0.995,0.994","1.0,0.979",0.005,K562,CPSF6,SE
3663,26487,ENSG00000090621.13,PABPC4,chr1,-,39564700,39564773,39564422,39564542,39565105,39565378,26487,"222,323","1,2","187,169","0,3",172,99,0.921609714141,1.0,"0.992,0.989","1.0,0.97",0.005,K562,CPSF6,SE
3664,26488,ENSG00000090621.13,PABPC4,chr1,-,39565105,39565378,39564685,39564773,39567750,39567846,26488,"1200,1623","0,2","1112,1240","0,2",198,99,1.0,1.0,"1.0,0.998","1.0,0.997",0.001,K562,CPSF6,SE
3665,26489,ENSG00000090621.13,PABPC4,chr1,-,39569594,39569689,39568697,39568939,39569862,39570002,26489,"2932,3769","0,1","3213,2721","1,0",194,99,1.0,1.0,"1.0,0.999","0.999,1.0",0.0,K562,CPSF6,SE
3666,26490,ENSG00000090621.13,PABPC4,chr1,-,39571606,39571705,39571233,39571349,39572392,39572418,26490,"0,2","380,525","2,0","319,316",198,99,1.0,1.0,"0.0,0.002","0.003,0.0",-0.001,K562,CPSF6,SE
3667,26491,ENSG00000090621.13,PABPC4,chr1,-,39575758,39576223,39572392,39572586,39576551,39576790,26491,"288,359","5,3","344,254","0,0",198,99,0.203489723957,0.9709888951710456,"0.966,0.984","1.0,1.0",-0.025,K562,CPSF6,SE
3668,24673,ENSG00000090621.13,PABPC4,chr1,-,39562322,39562380,39562072,39562203,39563613,39563741,24673,"79,140","0,1","106,161","1,0",157,99,1.0,1.0,"1.0,0.989","0.985,1.0",0.002,K562,TBRG4,SE
3669,24674,ENSG00000090621.13,PABPC4,chr1,-,39562322,39562416,39562072,39562203,39563613,39563741,24674,"101,165","0,1","154,218","1,0",193,99,1.0,1.0,"1.0,0.988","0.987,1.0",0.0,K562,TBRG4,SE
3670,24675,ENSG00000090621.13,PABPC4,chr1,-,39563835,39563922,39563613,39563741,39564422,39564491,24675,"48,30","5,5","73,91","7,12",186,99,0.885137408245,1.0,"0.836,0.762","0.847,0.801",-0.025,K562,TBRG4,SE
3671,24676,ENSG00000090621.13,PABPC4,chr1,-,39563835,39563922,39563613,39563741,39564470,39564542,24676,"6,0","1,0","12,16","0,2",186,99,1.0,1.0,"0.762,NA","1.0,0.81",-0.143,K562,TBRG4,SE
3672,24677,ENSG00000090621.13,PABPC4,chr1,-,39564685,39564773,39564232,39564542,39565105,39565183,24677,"543,519","2,0","579,694","3,2",187,99,1.0,1.0,"0.993,1.0","0.99,0.995",0.004,K562,TBRG4,SE
3673,24678,ENSG00000090621.13,PABPC4,chr1,-,39564685,39564773,39564232,39564542,39567750,39567846,24678,"176,127","0,0","188,218","1,0",187,99,1.0,1.0,"1.0,1.0","0.99,1.0",0.005,K562,TBRG4,SE
3674,24679,ENSG00000090621.13,PABPC4,chr1,-,39564700,39564773,39564422,39564542,39565105,39565378,24679,"335,353","2,0","365,434","3,2",172,99,1.0,1.0,"0.99,1.0","0.986,0.992",0.006,K562,TBRG4,SE
3675,24680,ENSG00000090621.13,PABPC4,chr1,-,39564700,39564773,39564422,39564542,39567750,39567846,24680,"1,2","0,0","5,5","1,0",172,99,1.0,1.0,"1.0,1.0","0.742,1.0",0.129,K562,TBRG4,SE
3676,24681,ENSG00000090621.13,PABPC4,chr1,-,39565105,39565378,39564384,39564542,39567750,39567846,24681,"472,614","0,0","557,644","1,0",198,99,1.0,1.0,"1.0,1.0","0.996,1.0",0.002,K562,TBRG4,SE
3677,24682,ENSG00000090621.13,PABPC4,chr1,-,39565105,39565378,39564685,39564773,39567750,39567846,24682,"838,1011","0,0","948,1123","1,0",198,99,1.0,1.0,"1.0,1.0","0.998,1.0",0.001,K562,TBRG4,SE
3678,24684,ENSG00000090621.13,PABPC4,chr1,-,39571606,39571705,39571233,39571349,39572392,39572418,24684,"3,0","322,402","6,2","437,538",198,99,1.0,1.0,"0.005,0.0","0.007,0.002",-0.002,K562,TBRG4,SE
3679,28726,ENSG00000090621.13,PABPC4,chr1,-,39561684,39561787,39560815,39561122,39562072,39562203,28726,"849,484","1,0","600,1211","0,0",198,99,1.0,1.0,"0.998,1.0","1.0,1.0",-0.001,K562,RBM39,SE
3680,28727,ENSG00000090621.13,PABPC4,chr1,-,39561727,39561787,39560815,39561122,39562072,39562203,28727,"189,152","1,0","193,359","0,0",159,99,1.0,1.0,"0.992,1.0","1.0,1.0",-0.004,K562,RBM39,SE
3681,28728,ENSG00000090621.13,PABPC4,chr1,-,39562322,39562380,39562072,39562203,39563613,39563741,28728,"100,57","0,1","48,133","0,0",157,99,1.0,1.0,"1.0,0.973","1.0,1.0",-0.014,K562,RBM39,SE
3682,28729,ENSG00000090621.13,PABPC4,chr1,-,39562322,39562416,39562072,39562203,39563613,39563741,28729,"352,178","0,1","152,366","0,0",193,99,1.0,1.0,"1.0,0.989","1.0,1.0",-0.006,K562,RBM39,SE
3683,28730,ENSG00000090621.13,PABPC4,chr1,-,39563835,39563922,39563613,39563741,39564422,39564491,28730,"109,52","193,123","74,170","41,62",186,99,6.372680161349999e-14,1.368072230340724e-11,"0.231,0.184","0.49,0.593",-0.334,K562,RBM39,SE
3684,28731,ENSG00000090621.13,PABPC4,chr1,-,39563835,39563922,39563613,39563741,39564470,39564542,28731,"44,17","28,27","54,87","7,23",186,99,4.42344519449e-05,0.0008685065183074,"0.455,0.251","0.804,0.668",-0.383,K562,RBM39,SE
